cover_text,url,id
"【空氣清淨機 x 殺菌機】醫守寶SMART MINI殺菌空氣清淨機
7%
NT$ 7,600
person
5
人
集資失敗",https://www.zeczec.com/projects/x-smart-mini,x-smart-mini
"The Level．完美構圖平衡器 | 用手機拍照 "" 真的 "" 可以很簡單，從扣上『 The Level．完美構圖平衡器 』那一刻開始！
24%
NT$ 49,307
person
17
人
集資失敗",https://www.zeczec.com/projects/thelevel,thelevel
"FORS SAVVY 質感旅行包｜從未見過的捲蓋設計，適用各種場合！
14%
NT$ 43,900
person
14
人
集資失敗",https://www.zeczec.com/projects/fors-savvy-backpack,fors-savvy-backpack
"『白噪音安眠枕』傳說中的睡眠黑科技。5分鐘入睡，一鍵啟動大自然安眠頻率，睡眠伴隨大自然聲音。
75%
NT$ 75,271
person
36
人
集資失敗",https://www.zeczec.com/projects/Future-Legend,Future-Legend
"開運招財靈動杯｜傳統民俗X現代工藝 ，神明加持過的開運招財聖品!
26%
NT$ 31,680
person
11
人
集資失敗",https://www.zeczec.com/projects/bobestudio-1,bobestudio-1
"第四屆台北市政願景盃辯論賽
34%
NT$ 5,200
person
8
人
集資失敗",https://www.zeczec.com/projects/Vision-of-Taipei-4th,Vision-of-Taipei-4th
"【旺旺特攻隊 | 沙發圍欄 】
46%
NT$ 36,987
person
11
人
集資失敗",https://www.zeczec.com/projects/wongwongpet,wongwongpet
"手繪月曆 x 明信片 2021 - 土耳其古跡之貓
NT$ 550
person
1
人
集資失敗",https://www.zeczec.com/projects/turkeycat,turkeycat
"PestiLight：蔬菜農藥殘留降解保鮮光
48%
NT$ 38,400
person
19
人
集資失敗",https://www.zeczec.com/projects/PestiLight,PestiLight
"「3D迷你口罩支架」呼吸順暢感UP｜口罩新生活最迷你的陪伴
7%
NT$ 3,930
person
12
人
集資失敗",https://www.zeczec.com/projects/miniMaskBracket,miniMaskBracket
"【法拉利 WATER 水龍頭】顛覆傳統，換濾心超容易，可生飲，小空間也可以安裝
NT$ 0
person
0
人
集資失敗",https://www.zeczec.com/projects/falali,falali
"SMARTEC 超能充！獨家首發，同時充電筆電、手機，資料傳輸及外接螢幕，其他充電器、擴充座都不用帶了
4%
NT$ 23,550
person
10
人
集資失敗",https://www.zeczec.com/projects/smartec-power-docking-firstgo,smartec-power-docking-firstgo
"圓一個夢！ 銀髮族光輝歲月-屬於爺爺奶奶的公益走秀
6%
NT$ 6,790
person
13
人
集資失敗",https://www.zeczec.com/projects/qqmuse,qqmuse
"『雀房』手作袖珍模型｜台灣原創設計，打造自己的小雀幸
9%
NT$ 4,794
person
6
人
集資失敗",https://www.zeczec.com/projects/csmdong-miniature,csmdong-miniature
"給自己留一份空白【2021留白年曆】
2%
NT$ 2,347
person
3
人
集資失敗",https://www.zeczec.com/projects/anhsiali_studio,anhsiali_studio
"待用課程｜以藝術與技能陪伴部落孩子長大
2%
NT$ 28,200
person
14
人
集資失敗",https://www.zeczec.com/projects/ugig,ugig
"程式邏輯思維桌遊–猴子之神 (God of Monkey)
5%
NT$ 3,800
person
4
人
集資失敗",https://www.zeczec.com/projects/god-of-monkey,god-of-monkey
"HOWSHINE ∥ 無墨永恆筆-留下思維的永恆
42%
NT$ 42,060
person
24
人
集資失敗",https://www.zeczec.com/projects/zitanwumobi,zitanwumobi
"《洄藝LOOP》藝創系110級畢業製作｜藝術尋根 定義自己｜十三則花蓮美好生活篇章
66%
NT$ 19,900
person
9
人
集資失敗",https://www.zeczec.com/projects/loop-110,loop-110
"防疫神盾 - 風盾
1%
NT$ 1,980
person
1
人
集資失敗",https://www.zeczec.com/projects/Safe-Shield,Safe-Shield
"療癒研究所-泥作x植物/打造療癒小角落計劃
NT$ 700
person
1
人
集資失敗",https://www.zeczec.com/projects/succutotherapy,succutotherapy
"食育酷樂園 《沙丘。里海之驛》職人餐桌x官邸私廚x深度體驗
4%
NT$ 6,050
person
5
人
集資失敗",https://www.zeczec.com/projects/fico-tw,fico-tw
"殺菌汽車濾網 | 量車打造，給您一個清新無菌的車內環境
7%
NT$ 14,194
person
13
人
集資失敗",https://www.zeczec.com/projects/accf,accf
"太陽殺菌光 U V C 點驗鈔機｜ 店家們的小幫手
22%
NT$ 22,500
person
1
人
集資失敗",https://www.zeczec.com/projects/uvc-hy919-hymachine,uvc-hy919-hymachine
"金心小型企業資訊系統
NT$ 0
person
0
人
集資失敗",https://www.zeczec.com/projects/andyhsiao,andyhsiao
"抗日衣｜抗日雨衣｜騎車專用防曬防雨服｜我的健康舒服，我自己做主
4%
NT$ 3,440
person
4
人
集資失敗",https://www.zeczec.com/projects/sundada,sundada
"台灣獨立遊戲《烏托邦計畫：執法人》-這次由你審判。
30%
NT$ 26,200
person
16
人
集資失敗",https://www.zeczec.com/projects/FunctionStudio,FunctionStudio
"第六屆勤益科大勤弦獎募資計畫
100%
NT$ 25,000
person
12
人
集資成功",https://www.zeczec.com/projects/chinshanawards2020,chinshanawards2020
"《 ʟᴏsᴛ ʙᴜᴛᴛᴇʀғʟʏ 》獨立劇情文藝短片：在迷惘裡，我們更勇敢
16%
NT$ 25,200
person
14
人
集資失敗",https://www.zeczec.com/projects/lostbutterflythefilm,lostbutterflythefilm
"24單元向大師與龍頭企業學美股投資
23%
NT$ 231,710
person
29
人
集資失敗",https://www.zeczec.com/projects/usstocks,usstocks
"生活密碼─農民日曆│全台首款將農民曆圖像化的年曆
7%
NT$ 36,000
person
40
人
集資失敗",https://www.zeczec.com/projects/day-code,day-code
"多衛無線冷噴霧機｜消毒殺菌、淨化空間、消除異味，一機多用｜打造您的健康生活
10%
NT$ 5,040
person
3
人
集資失敗",https://www.zeczec.com/projects/Cold-spray,Cold-spray
"帶你看見「台式」質感生活　｜小精誌
16%
NT$ 12,039
person
17
人
集資失敗",https://www.zeczec.com/projects/jingmag-life-fundraising,jingmag-life-fundraising
"《歡迎光臨「　」自助吧！》舞蹈劇場，展演體驗
NT$ 0
person
0
人
集資失敗",https://www.zeczec.com/projects/welcomterritory,welcomterritory
"全球首賣 | 好清潔可換裝無線靜音滑鼠 | 後疫情時代滑鼠清潔超重要 | 早鳥優惠預購中 ！
27%
NT$ 27,078
person
25
人
集資失敗",https://www.zeczec.com/projects/ieconano,ieconano
"易你洗 INVISHIELD 甦活修護潔手凝乳 ▎創新科技 X 超能修護 X 高效抑菌，全亞洲首創3效合一乾洗手***嘖嘖獨享優惠***
5%
NT$ 5,808
person
2
人
集資失敗",https://www.zeczec.com/projects/invishield,invishield
"《快樂日誌》一本屬於自己的正能量日誌▕ 無時效限制
1%
NT$ 1,350
person
3
人
集資失敗",https://www.zeczec.com/projects/HappyNote,HappyNote
"兒童粉彩創作，那些簡單你卻不知道的才藝｜成就偏鄉孩童的藝術啟發，增添趣味！
30%
NT$ 15,000
person
15
人
集資失敗",https://www.zeczec.com/projects/PastelArtLove,PastelArtLove
"MistCare Mini | 世界最小手持淨化噴霧機 | 只需要簡單的水和鹽，就能製造出天然抗菌液！
6%
NT$ 11,210
person
15
人
集資失敗",https://www.zeczec.com/projects/mistcare-mini,mistcare-mini
"愛心待用餐管理系統共建計畫
13%
NT$ 66,400
person
45
人
集資失敗",https://www.zeczec.com/projects/efoood,efoood
"車拚｜台灣舞台車DIY木作拼裝模型｜拚起你的打拼精神
8%
NT$ 6,997
person
3
人
集資失敗",https://www.zeczec.com/projects/stagetruckfleet_g,stagetruckfleet_g
"想要動、想躍動、享躍動｜世界體育-兒童探索教育計畫
7%
NT$ 2,100
person
2
人
集資失敗",https://www.zeczec.com/projects/xiangyuedong,xiangyuedong
"城市藝廊 | 來趟心旅行｜透過跨界共創 | 讓你看見不一樣的美好 | 重返幸福
41%
NT$ 41,189
person
32
人
集資失敗",https://www.zeczec.com/projects/Soultravelling,Soultravelling
"語音聲控自行車安全帽，【聲援方位，首護安全】
27%
NT$ 137,773
person
55
人
集資失敗",https://www.zeczec.com/projects/bicycle_helmet,bicycle_helmet
"台灣經驗，美國實現。《嘿! 總統先生》邀你一起挑戰美國!
24%
NT$ 24,648
person
7
人
集資失敗",https://www.zeczec.com/projects/HeyMrPresident,HeyMrPresident
"每日限量：SeeFu秘境休閒旅拍/國家公園保留區絕版木屋/陽明山美國在台協會遺址秘境/草山園區文創美食/休旅拍照一次滿足
23%
NT$ 34,580
person
7
人
集資失敗",https://www.zeczec.com/projects/seefu,seefu
"天使心家族 2020 年愛奇兒 (身心障礙者) 家庭服務募款計劃
1%
NT$ 5,300
person
3
人
集資失敗",https://www.zeczec.com/projects/angelheart336,angelheart336
"雙液離子滅菌機 是加濕器，同時具有抗菌殺病毒之功能，正負離子加乘作用，室內環保循環機，擁有首創專利
NT$ 22,850
person
7
人
集資失敗",https://www.zeczec.com/projects/taikuan,taikuan
"【浪愛回歸牠身上】輕鬆掌握公益捐款動向｜一款守護愛心捐款合理化使用的平台APP
1%
NT$ 9,100
person
13
人
集資失敗",https://www.zeczec.com/projects/dogsoulcats,dogsoulcats
"Camerackoo 喀嚓鐘 第一個用相機快門聲報時的咕咕鐘
66%
NT$ 199,050
person
178
人
集資失敗",https://www.zeczec.com/projects/camerackoo,camerackoo
"《告白》│銘傳大學廣播電視學系106級畢業製作拍攝計畫
100%
NT$ 50,000
person
21
人
集資成功",https://www.zeczec.com/projects/happens_to_me,happens_to_me
"林霜霜長效抗菌護手霜＋無菌龍三合一抗菌液｜小孩寵物都可用的抗菌產品 | 攏無菌抗菌系列
4%
NT$ 2,280
person
4
人
集資失敗",https://www.zeczec.com/projects/wujyunlong,wujyunlong
"【跨界合作 限量席次】THE上海x上海華美漢唐旗袍 聯手打造 §翡霞虹§ 旗袍文化饗宴
37%
NT$ 38,760
person
17
人
集資失敗",https://www.zeczec.com/projects/THEshanghaiqipao,THEshanghaiqipao
"【Virus Shield 環保生活提案】 超高防護力 顛覆大家對口罩刻板印象 ｜升級版可放過濾片
36%
NT$ 18,480
person
11
人
集資失敗",https://www.zeczec.com/projects/aavara,aavara
"一本屬於台中的地方雜誌誕生！──《微觀》台中文化生活誌 雙月刊
32%
NT$ 32,620
person
28
人
集資失敗",https://www.zeczec.com/projects/ruinscc,ruinscc
"[ Blackast | 投射反控x無線充電 ] 世界首創，開啟無線新生活！
NT$ 19,530
person
7
人
集資失敗",https://www.zeczec.com/projects/blackast-x,blackast-x
"Live&Life”大地生活節
13%
NT$ 3,900
person
5
人
集資失敗",https://www.zeczec.com/projects/live-life,live-life
"moon'ear隱形內著壓力褲&喇叭褲 ｜ 真的可單穿的運動緊身褲
73%
NT$ 146,220
person
54
人
集資失敗",https://www.zeczec.com/projects/moonear,moonear
"疫「支」獨秀‧小資族的專屬｜輕而時尚的高質感紫外線殺菌棒！
26%
NT$ 52,468
person
27
人
集資失敗",https://www.zeczec.com/projects/tkk-sterilizer,tkk-sterilizer
"替換型後背包-Matthias 反光包
1%
NT$ 6,600
person
3
人
集資失敗",https://www.zeczec.com/projects/Matthias,Matthias
"虎尾起街百歲祭——向臺灣走過的年代致敬
6%
NT$ 13,500
person
25
人
集資失敗",https://www.zeczec.com/projects/hu-wei-bai-sui,hu-wei-bai-sui
"除濕防潮鞋櫃
10%
NT$ 21,000
person
1
人
集資失敗",https://www.zeczec.com/projects/mouldout,mouldout
"ROCforUN｜集資刊登華郵廣告：讓世界看見中華民國，重返聯合國！
1%
NT$ 43,182
person
29
人
集資失敗",https://www.zeczec.com/projects/rocforun,rocforun
"【Daisuki│透氣捲捲多功能側背包】 挑戰最速、最透氣寵物包，輕鬆 Let's go
24%
NT$ 48,350
person
21
人
集資失敗",https://www.zeczec.com/projects/daisuki,daisuki
"【ECLIPSE｜無線快充小夜燈｜溫馨陪伴您 365 個夜晚】智能觸控調光，防眩光小夜燈、無線快充一次到位！
53%
NT$ 53,400
person
53
人
集資失敗",https://www.zeczec.com/projects/eclipse,eclipse
"Mask up! 台灣罩你！非洲地區口罩援助計畫
61%
NT$ 214,170
person
127
人
集資失敗",https://www.zeczec.com/projects/mask-up,mask-up
"接力棒遊戲-昨日的艾莉若 【戶外實境版】
9%
NT$ 4,500
person
18
人
集資失敗",https://www.zeczec.com/projects/eleanorofayer,eleanorofayer
"TIGT Ti Handle Brush 鈦鈵刷 - 超越世人對口腔清潔用品的想像 - 鈦製一體成形手鈵 + 可更換刷頭系統
38%
NT$ 25,349
person
5
人
集資失敗",https://www.zeczec.com/projects/tigt-TiHandleBrush,tigt-TiHandleBrush
"關懷失能及重症者行動方案---[智能移轉位子母型照顧床]讓老人失能者以及重障者重拾快樂幸福人生 I 醫護及長期照護人員好幫手，不需人為搬抬患者的水平移轉位輔具。
3%
NT$ 30,200
person
13
人
集資失敗",https://www.zeczec.com/projects/yung-jen-yun,yung-jen-yun
"Flaner 英國頂級蠟帆布街拍包
25%
NT$ 25,400
person
5
人
集資失敗",https://www.zeczec.com/projects/flanerbags,flanerbags
"My Pet 寵物外出背包｜跟寵物一起去旅行吧！
3%
NT$ 20,180
person
5
人
集資失敗",https://www.zeczec.com/projects/my-pet,my-pet
"《女人是水做的》｜後線性遊走劇團創團製作－－女性主義／新文本／劇場／肢體／而男人我們暫且不談
100%
NT$ 50,000
person
17
人
集資成功",https://www.zeczec.com/projects/WomenAreMadeofWater,WomenAreMadeofWater
"移工短片《金童玉女》後期募資計畫
14%
NT$ 10,000
person
10
人
集資失敗",https://www.zeczec.com/projects/XiaozhongandWencheng,XiaozhongandWencheng
"樹吉 | 翻轉能量力場，全方位吸金植栽
86%
NT$ 145,829
person
84
人
集資失敗",https://www.zeczec.com/projects/moneytree,moneytree
"森林動物派對吸管【療癒/環保/便利】 MADE IN TAIWAN
6%
NT$ 6,170
person
15
人
集資失敗",https://www.zeczec.com/projects/qstore-party-straw,qstore-party-straw
"讓愛接力•為愛而唱——伊特諾公益單曲募資計畫
10%
NT$ 35,700
person
10
人
集資失敗",https://www.zeczec.com/projects/eternal-media,eternal-media
"台灣特色伴手禮【日月潭紅玉紅茶】送禮自用兩相宜！
17%
NT$ 8,810
person
10
人
集資失敗",https://www.zeczec.com/projects/amoureuxtea,amoureuxtea
"T-Rider 皮革騎士包｜率性·輕盈·好收納，伴你走跳整個世界
30%
NT$ 30,580
person
16
人
集資失敗",https://www.zeczec.com/projects/t-rider,t-rider
"全球首創 針對壓力、熬夜、3C族群，立即舒緩眼周不適，淡化眼周暗沉細紋的#救命眼霜！
29%
NT$ 59,884
person
21
人
集資失敗",https://www.zeczec.com/projects/Joy-Of-Red,Joy-Of-Red
"【Muguet Ball鈴蘭球｜購物袋收納球】重複使用購物袋，愛地球也能無負擔！
13%
NT$ 13,600
person
18
人
集資失敗",https://www.zeczec.com/projects/muguet_ball,muguet_ball
"選擇所愛，挑戰自我-出國圓夢之旅
1%
NT$ 27,700
person
15
人
集資失敗",https://www.zeczec.com/projects/pursuing-my-dream,pursuing-my-dream
"【紙外線 UVCarton】5秒消毒 、 千元有找｜神速紫外線消毒｜紙為守護您！
40%
NT$ 80,890
person
61
人
集資失敗",https://www.zeczec.com/projects/UVCarton,UVCarton
"【一起守護白衣天使的手】專門為醫護人員設計的護手霜募集計畫
5%
NT$ 11,400
person
10
人
集資失敗",https://www.zeczec.com/projects/lovehands,lovehands
"《餘1949》── 全臺眷村記實地圖計畫
6%
NT$ 6,750
person
9
人
集資失敗",https://www.zeczec.com/projects/Since1949,Since1949
"「蘊－日常的詩性」南藝金工與首飾創作組第二十二屆年度展
21%
NT$ 6,552
person
7
人
集資失敗",https://www.zeczec.com/projects/yun_jewelry_and_metalart_tnnua,yun_jewelry_and_metalart_tnnua
"美型│隨行捕蚊燈，再一次定義家電的美
1%
NT$ 7,697
person
5
人
集資失敗",https://www.zeczec.com/projects/sandianlight,sandianlight
"分離式空氣淨化器 | 針對室內，戶外的空氣汙染問題，一機搞定
2%
NT$ 1,199
person
2
人
集資失敗",https://www.zeczec.com/projects/xinye,xinye
"【an3c 多功能 緊急行動電源】首創!充氣與救援多合一行動電源!
5%
NT$ 20,730
person
8
人
集資失敗",https://www.zeczec.com/projects/an3c,an3c
"【SAVE THE JAM 印刷機2.0更新企画】和印刷玩・用印刷玩｜支持保存RETRO孔版文化in台灣
4%
NT$ 46,866
person
35
人
集資失敗",https://www.zeczec.com/projects/retro-jam-2-0,retro-jam-2-0
"utuNote 社群網路服務 - 輕鬆收藏網路影片 + 分享註解
NT$ 0
person
0
人
集資失敗",https://www.zeczec.com/projects/utunote,utunote
"DCD 【客製化】木質藍芽喇叭
3%
NT$ 1,699
person
1
人
集資失敗",https://www.zeczec.com/projects/dcd,dcd
"《燒框架》共同創作計劃展 | TO:迷茫無力的你
NT$ 400
person
2
人
集資失敗",https://www.zeczec.com/projects/frame_burning,frame_burning
"好孜手機傘
68%
NT$ 34,110
person
33
人
集資失敗",https://www.zeczec.com/projects/hao-zi-shou-ji-san,hao-zi-shou-ji-san
"cjkFonts - AI造字，打造不缺字的字體
NT$ 5,000
person
2
人
集資失敗",https://www.zeczec.com/projects/cjkfonts,cjkfonts
"TargaDIY《態鍍》多功能洗車水桶的秘密
2%
NT$ 85,250
person
44
人
集資失敗",https://www.zeczec.com/projects/targadiy,targadiy
"iO3 活氧消毒隨行包┃360度無死角消毒．8L大空間．消毒+收納一包搞定┃響應政府防疫政策．後疫情時期外出必備神器
95%
NT$ 47,940
person
17
人
集資失敗",https://www.zeczec.com/projects/io3bag,io3bag
"藝術畫作彩妝作品展-彩
NT$ 0
person
0
人
集資失敗",https://www.zeczec.com/projects/cacaboomphoto,cacaboomphoto
"國立臺北科技大學第105屆機械四乙畢業晚會
25%
NT$ 1,000
person
2
人
集資失敗",https://www.zeczec.com/projects/ntut-graduation,ntut-graduation
"洋流谷岸辦公系列 I 首款結合觸感與氣味的辦公用具，喚醒你的生活感官
70%
NT$ 70,410
person
32
人
集資失敗",https://www.zeczec.com/projects/stonepulse-creative,stonepulse-creative
"Gem of Guro《古羅教的告解》| 動態漫畫「防盜」機制，讓創作者安心將漫畫發表在網絡上
16%
NT$ 8,000
person
2
人
集資失敗",https://www.zeczec.com/projects/Gem-of-Guro,Gem-of-Guro
"2020 【捐緬關懷 甸出未來】| 關懷緬甸弱勢孩童服務計畫
57%
NT$ 23,000
person
18
人
集資失敗",https://www.zeczec.com/projects/CareforMyanmarFightforFuture,CareforMyanmarFightforFuture
"偏鄉弱勢孩童教育品格營
11%
NT$ 27,000
person
17
人
集資失敗",https://www.zeczec.com/projects/twgreenarknet,twgreenarknet
"為防疫喝采 - 用生活延續台灣走向世界的精神
1%
NT$ 9,652
person
8
人
集資失敗",https://www.zeczec.com/projects/taiwan-can-help-2020,taiwan-can-help-2020
"RHIZ x favfav rPET 回收塑料環保袋 - 與海洋生物一起減塑生活
1%
NT$ 6,313
person
4
人
集資失敗",https://www.zeczec.com/projects/rhiz-x-favfav-rpet,rhiz-x-favfav-rpet
"國際街舞藝術節X45小時編舞挑戰賽
1%
NT$ 2,000
person
1
人
集資失敗",https://www.zeczec.com/projects/x45,x45
"【防疫紓壓神器】減緩耳上負擔 之 你贊助我捐助計畫
NT$ 2,685
person
7
人
集資失敗",https://www.zeczec.com/projects/qscc,qscc
"台製新冠肺炎檢測試劑｜生物醫療主動出擊
1%
NT$ 7,000
person
5
人
集資失敗",https://www.zeczec.com/projects/wu-han-fei-yan-he-suan-shi-ji-guo-wai-fang-yi-yuan-zhu-ji-hua,wu-han-fei-yan-he-suan-shi-ji-guo-wai-fang-yi-yuan-zhu-ji-hua
"iGAN-60W 氮化鎵 充電器
23%
NT$ 23,970
person
31
人
集資失敗",https://www.zeczec.com/projects/iGAN-60W,iGAN-60W
"防菌好棒棒卡套　▍ 獨步全球！防盜觸控雙感應，史上最多功能的時尚潮單品！
27%
NT$ 162,130
person
191
人
集資失敗",https://www.zeczec.com/projects/poke-card-case,poke-card-case
"清寒弱勢孩童護眼計畫
17%
NT$ 17,500
person
8
人
集資失敗",https://www.zeczec.com/projects/eyecare,eyecare
"Sexercise性運｜亞洲視傳109級畢業專題
2%
NT$ 800
person
2
人
集資失敗",https://www.zeczec.com/projects/sexercise-109,sexercise-109
"0·2 人攝｜故事性人像攝影｜工作室配備升級計畫
13%
NT$ 8,350
person
5
人
集資失敗",https://www.zeczec.com/projects/zerotwophotographystudio_upgrade,zerotwophotographystudio_upgrade
"防疫期關懷長者募資計畫：創意拼貼AR音樂明信片
7%
NT$ 750
person
2
人
集資失敗",https://www.zeczec.com/projects/by-careness,by-careness
"便攜式濃縮咖啡｜ FREExPRESSO ｜ 隨心所欲 ｜ 隨你所意
36%
NT$ 18,228
person
24
人
集資失敗",https://www.zeczec.com/projects/freexpresso,freexpresso
"Stayingguard-旅行用攜帶式安全門鎖
1%
NT$ 14,700
person
9
人
集資失敗",https://www.zeczec.com/projects/stayingguard,stayingguard
"洗版文選｜足足 2cm 洗板廢文 · 爛梗教學 · 桌遊元素
26%
NT$ 9,283
person
22
人
集資失敗",https://www.zeczec.com/projects/spiritual-trash-talker,spiritual-trash-talker
"生活邊界｜我們都在生活與生存的邊界苟活著
100%
NT$ 80,000
person
44
人
集資成功",https://www.zeczec.com/projects/scu-mpc2020,scu-mpc2020
"HAPPY BEAR 喵星人夜光貼紙
1%
NT$ 810
person
3
人
集資失敗",https://www.zeczec.com/projects/happy-bear,happy-bear
"《莫林-迷宮的考驗》— 3D闖關與Speedrun的創新結合
18%
NT$ 10,900
person
7
人
集資失敗",https://www.zeczec.com/projects/maureen,maureen
"頑劇廠｜從《美好時光》出發，藝起探索劇場生活
17%
NT$ 17,700
person
12
人
集資失敗",https://www.zeczec.com/projects/AZC-play-theater-factory,AZC-play-theater-factory
"A True Story Wear | 製作一件屬於自己的故事衣
28%
NT$ 85,140
person
23
人
集資失敗",https://www.zeczec.com/projects/a-true-story-wear,a-true-story-wear
"18.5寫生書
1%
NT$ 1,070
person
2
人
集資失敗",https://www.zeczec.com/projects/Sketchbook_185,Sketchbook_185
"插圖×語言｜寄予您生活上的小確幸 — 寄語
5%
NT$ 500
person
1
人
集資失敗",https://www.zeczec.com/projects/ji-yu,ji-yu
"FooTech 膚貼襪｜每天都穿鋅襪子，再也不怕腳臭臭
4%
NT$ 56,971
person
45
人
集資失敗",https://www.zeczec.com/projects/footech,footech
"艾森ETF及股票投資紀錄儀表板
45%
NT$ 22,550
person
67
人
集資失敗",https://www.zeczec.com/projects/etf,etf
"線上作伙呷？罷韓上菜秀！
2%
NT$ 20,500
person
15
人
集資失敗",https://www.zeczec.com/projects/say-no-to-han,say-no-to-han
"WeCanHelp 幫助國際社會上的弱勢族群募資醫療口罩
1%
NT$ 1,800
person
5
人
集資失敗",https://www.zeczec.com/projects/iReo-WeCanHelp,iReo-WeCanHelp
"2020海邊耍廢 -- 你的一平方公尺
4%
NT$ 4,200
person
4
人
集資失敗",https://www.zeczec.com/projects/hai-bian-shua-fei,hai-bian-shua-fei
"創世基金會「愛心處處飄」｜植物人安養院設備汰換及服務計畫
100%
NT$ 110,000
person
22
人
集資成功",https://www.zeczec.com/projects/genesis1986,genesis1986
"RHIZ 彩虹Pride戒指【Bling on collection】
10%
NT$ 54,490
person
16
人
集資失敗",https://www.zeczec.com/projects/rhiz-pride-bling-on-collection,rhiz-pride-bling-on-collection
"纖包客 最型背包 | 7包合1 x 4種造型 x 3個容量 隨意變換
9%
NT$ 46,670
person
17
人
集資失敗",https://www.zeczec.com/projects/slimpakr,slimpakr
"安安A1級二氧化氯抗菌原液｜最泛用對環境最友善的抗菌液
3%
NT$ 2,619
person
3
人
集資失敗",https://www.zeczec.com/projects/an-an,an-an
"Fitdot 框不住的Apple百變收納框 | 收納大革命，你隨手可變的裝置藝術
7%
NT$ 70,483
person
20
人
集資失敗",https://www.zeczec.com/projects/fitdot,fitdot
"三地門小提琴手創館創立計畫
3%
NT$ 11,000
person
10
人
集資失敗",https://www.zeczec.com/projects/Sundimen-violin-works-fundraising-project,Sundimen-violin-works-fundraising-project
"«命運攥寫者；Writer of destiny 第一部：宿命» By 星空天秤
NT$ 200
person
2
人
集資失敗",https://www.zeczec.com/projects/writer-of-destiny,writer-of-destiny
"牌牌戰擴店合併計畫｜卡牌、電玩、模型、陀螺、四驅車一次擁有
5%
NT$ 5,600
person
3
人
集資失敗",https://www.zeczec.com/projects/paipaizhan,paipaizhan
"SEARO 環保碗盤噴霧｜友善環境，一噴就淨！
27%
NT$ 82,853
person
71
人
集資失敗",https://www.zeczec.com/projects/searo-dishwashingspray,searo-dishwashingspray
"台灣食物人- 讓美食不只是美食-療癒系插畫推廣計畫
71%
NT$ 50,250
person
40
人
集資失敗",https://www.zeczec.com/projects/taiwan-foodie-ccy,taiwan-foodie-ccy
"【剝殼計畫】 全台第一貓狗飼料篩選平台 ∣ 飲食的力量 ‧ 毛孩更健康 ∣ 邀您用30秒改變毛孩飲食！
6%
NT$ 6,994
person
8
人
集資失敗",https://www.zeczec.com/projects/pokelove,pokelove
"薩悠利音樂工作室首張同名單曲CD - 「Sayuri」
NT$ 250
person
1
人
集資失敗",https://www.zeczec.com/projects/cd-sayuri,cd-sayuri
"HOMER 藍牙音響 | 水泥的聲音 The Sound of Concrete
10%
NT$ 10,160
person
1
人
集資失敗",https://www.zeczec.com/projects/homer-hc20bts,homer-hc20bts
"傑西紳優包 | 一扣多背、肩帶卡片夾、獨特取放物、雙皮革手工縫製，使用新概念，生活好幫手！
43%
NT$ 130,340
person
45
人
集資失敗",https://www.zeczec.com/projects/JCL-Design,JCL-Design
"良方不必苦口，自然帶著走｜東方文化傳承與推廣，植入文創新概念。
19%
NT$ 9,800
person
7
人
集資失敗",https://www.zeczec.com/projects/herbal-delight,herbal-delight
"精選三款開光桃木符令牌套裝組│相信就有力量!! 神明加持，桃木符令牌戴身，幸福加分!!
5%
NT$ 5,360
person
2
人
集資失敗",https://www.zeczec.com/projects/LuckyFortune,LuckyFortune
"不一樣的風景｜自創屬於臺灣的紋樣商品 帶你認識臺灣原生植物
22%
NT$ 11,150
person
13
人
集資失敗",https://www.zeczec.com/projects/twdeco,twdeco
"【一指神功 】中控行動K歌大師
46%
NT$ 46,880
person
11
人
集資失敗",https://www.zeczec.com/projects/SmartKTV,SmartKTV
"SimpleEat 老有所依：花花環保矽膠碗
5%
NT$ 5,635
person
6
人
集資失敗",https://www.zeczec.com/projects/simpleeat,simpleeat
"啟動你的想像 守護你的未來 新一代LED照明，抗菌並抗空汙讓你一次擁有更佳的生活品質
31%
NT$ 155,339
person
111
人
集資失敗",https://www.zeczec.com/projects/LIGHTSHIELD,LIGHTSHIELD
"整理達人‧收納指南／巧妙設計《開心盒》／輕鬆折疊好方便／打造理想居家！
NT$ 2,784
person
3
人
集資失敗",https://www.zeczec.com/projects/foldablebox,foldablebox
"【2020心靈影展】電影賞析X自我探索❤️體驗一場豐盛的身心靈享宴
7%
NT$ 7,500
person
2
人
集資失敗",https://www.zeczec.com/projects/spiritualfilmfestival,spiritualfilmfestival
"還給地球一個寧靜 全世界唯一可降解+可堆肥的餐具｜別再讓海龜鯨魚受傷了
6%
NT$ 13,528
person
25
人
集資失敗",https://www.zeczec.com/projects/juya888888,juya888888
"《春嬌的生活》逃跑計畫｜政大傳播學院畢業製作
19%
NT$ 9,950
person
20
人
集資失敗",https://www.zeczec.com/projects/horsing-around,horsing-around
"Alfa Flag Hydromatic Diver 200m 一款【吐露時代經典且樸實無華】的復古概念潛水錶
9%
NT$ 24,820
person
4
人
集資失敗",https://www.zeczec.com/projects/alfa-flag-hydromatic-diver-200m,alfa-flag-hydromatic-diver-200m
"《艾可利亞島 Ekologia Protekto》這座小島的命運掌握在你手中！
41%
NT$ 62,509
person
61
人
集資失敗",https://www.zeczec.com/projects/ekologia-protekto,ekologia-protekto
